qid,WChoice,NumMachine,NumForEach,k,LevelRs,Pivots,RepeatTime,MatCost,NaiveCost,Cost,QCost,EstResSite
396424,NULL,200,500,1,200_200_200_1,193_214_235_256,68,32640,51401,54801,51200,-1
476106,NULL,200,500,1,200_200_18_1,193_214_235_256,69,32640,51401,50251,47378,-1
667539,NULL,200,500,1,200_200_1,193_214_235_256,70,32640,51401,49801,47000,-1
273583,NULL,200,500,1,200_200_7_1,193_214_235_256,71,32640,51401,49976,47147,-1
312416,NULL,200,500,1,200_91_1,193_214_235_256,72,32640,51401,47076,44711,-1
698699,NULL,200,500,1,200_200_200_1,193_214_235_256,73,32640,51401,54801,51200,-1
455863,NULL,200,500,1,200_200_21_1,193_214_235_256,74,32640,51401,50326,47441,-1
834472,NULL,200,500,1,200_198_4_1,193_214_235_256,75,32640,51401,49851,47042,-1
445837,NULL,200,500,1,200_146_8_1,193_214_235_256,76,32640,51401,48651,46034,-1
725741,NULL,200,500,1,200_135_1,193_214_235_256,77,32640,51401,48176,45635,-1
545746,NULL,200,500,1,159_106_1,193_214_235_256,78,32640,51401,46426,44165,-1
238518,NULL,200,500,1,200_200_200_1,193_214_235_256,79,32640,51401,54801,51200,-1
364423,NULL,200,500,1,200_200_200_1,193_214_235_256,80,32640,51401,54801,51200,-1
558270,NULL,200,500,1,200_200_7_1,193_214_235_256,81,32640,51401,49976,47147,-1
472558,NULL,200,500,1,200_199_9_1,193_214_235_256,82,32640,51401,50001,47168,-1
704357,NULL,200,500,1,200_200_90_1,193_214_235_256,83,32640,51401,52051,48890,-1
674000,NULL,200,500,1,200_196_2_1,193_214_235_256,84,32640,51401,49751,46958,-1
694542,NULL,200,500,1,200_200_1,214_228_242_256,85,32640,51401,51201,48400,-1
243894,NULL,200,500,1,200_200_200_1,214_228_242_256,86,32640,51401,54801,51200,-1
867001,NULL,200,500,1,200_200_200_1,214_228_242_256,87,32640,51401,54801,51200,-1
914365,NULL,200,500,1,200_1,214_228_242_256,88,32640,51401,47601,45600,-1
357978,NULL,200,500,1,200_200_200_1,214_228_242_256,89,32640,51401,54801,51200,-1
902002,NULL,200,500,1,36_1,214_228_242_256,90,32640,51401,44649,43304,-1
476449,NULL,200,500,1,151_5_2_1,214_228_242_256,91,32640,51401,46845,45012,-1
271658,NULL,200,500,1,1,214_228_242_256,92,32640,51401,44001,42800,-1
