qid,WChoice,NumMachine,NumForEach,k,LevelRs,Pivots,RepeatTime,MatCost,NaiveCost,Cost,QCost,EstResSite
725483,NULL,200,500,1,180_99_59_31_19_10_7_1,127_156_185_214_243_272_301_330_359_388_420,28,87990,84201,39966,37145,-1
87870,NULL,200,500,1,200_198_182_99_35_15_8_6_2_2_1,127_156_185_214_243_272_301_330_359_388_420,29,87990,84201,51258,47069,-1
757348,NULL,200,500,1,152_44_6_2_1,127_156_185_214_243_272_301_330_359_388_420,30,87990,84201,33333,31316,-1
194751,NULL,200,500,1,33_18_12_8_7_5_3_3_2_1,127_156_185_214_243_272_301_330_359_388_420,31,87990,84201,29604,28039,-1
288125,NULL,200,500,1,200_194_123_65_27_19_13_8_7_4_1,125_154_183_212_241_270_299_328_357_386_420,32,87990,84201,48001,44160,-1
239807,NULL,200,500,1,109_41_19_6_4_3_2_1,125_154_183_212_241_270_299_328_357_386_420,33,87990,84201,32273,30336,-1
282879,NULL,200,500,1,200_200_192_154_85_37_23_12_6_4_2_1,99_128_157_186_215_244_273_302_331_360_389_420,34,87990,84201,51200,46339,-1
937959,NULL,200,500,1,200_200_200_180_127_88_35_17_10_5_1,125_154_183_212_241_270_299_328_357_386_420,35,87990,84201,61272,55823,-1
430860,NULL,200,500,1,200_199_160_75_26_10_5_3_1,125_154_183_212_241_270_299_328_357_386_420,36,87990,84201,48575,44662,-1
851636,NULL,200,500,1,175_109_58_33_20_10_7_4_3_2_1,126_155_184_213_242_271_300_329_358_387_420,37,87990,84201,40302,37417,-1
135967,NULL,200,500,1,68_68_68_68_68_68_68_68_68_68_68,126_155_184_213_242_271_300_329_358_387_420,38,87990,84201,49195,45192,-1
246596,NULL,200,500,1,200_200_191_138_80_50_31_13_7_4_3_1,99_128_157_186_215_244_273_302_331_360_389_420,39,87990,84201,51268,46399,-1
11548,NULL,200,500,1,184_114_43_18_9_7_5_2_1,125_154_183_212_241_270_299_328_357_386_420,40,87990,84201,38807,36078,-1
470447,NULL,200,500,1,199_183_92_40_24_7_3_2_1,125_154_183_212_241_270_299_328_357_386_420,41,87990,84201,44351,40950,-1
944901,NULL,200,500,1,200_200_182_134_76_30_10_1,125_154_183_212_241_270_299_328_357_386_420,42,87990,84201,53657,49128,-1
517046,NULL,200,500,1,91_24_8_2_1,126_155_184_213_242_271_300_329_358_387_420,43,87990,84201,30526,28825,-1
715179,NULL,200,500,1,200_198_154_45_17_9_4_4_3_1,125_154_183_212_241_270_299_328_357_386_420,44,87990,84201,47123,43386,-1
162587,NULL,200,500,1,200_200_200_185_152_70_25_11_5_2_1,125_154_183_212_241_270_299_328_357_386_420,45,87990,84201,60861,55460,-1
59239,NULL,200,500,1,200_198_182_140_71_45_24_8_6_2_1,125_154_183_212_241_270_299_328_357_386_420,46,87990,84201,55119,50414,-1
221971,NULL,200,500,1,200_200_192_159_58_29_8_3_1,126_155_184_213_242_271_300_329_358_387_420,47,87990,84201,54418,49821,-1
947130,NULL,200,500,1,199_184_118_65_39_22_12_6_3_2_1,126_155_184_213_242_271_300_329_358_387_420,48,87990,84201,47859,44058,-1
693181,NULL,200,500,1,199_162_65_25_10_4_3_1,126_155_184_213_242_271_300_329_358_387_420,49,87990,84201,41845,38772,-1
924365,NULL,200,500,1,200_199_191_161_100_54_19_6_1,126_155_184_213_242_271_300_329_358_387_420,50,87990,84201,57091,52170,-1
770408,NULL,200,500,1,200_171_18_7_3_2_1,127_156_185_214_243_272_301_330_359_388_420,51,87990,84201,39834,37029,-1
259312,NULL,200,500,1,200_196_125_51_26_17_9_4_3_2_1,127_156_185_214_243_272_301_330_359_388_420,52,87990,84201,47496,43763,-1
190249,NULL,200,500,1,154_71_31_14_8_5_4_4_3_2_1,127_156_185_214_243_272_301_330_359_388_420,53,87990,84201,36375,33990,-1
609068,NULL,200,500,1,200_183_118_45_22_15_6_4_3_3_1,127_156_185_214_243_272_301_330_359_388_420,54,87990,84201,46377,42780,-1
140708,NULL,200,500,1,200_197_144_45_15_9_5_3_1,127_156_185_214_243_272_301_330_359_388_420,55,87990,84201,46995,43322,-1
481263,NULL,200,500,1,187_133_70_40_24_13_4_4_3_1,127_156_185_214_243_272_301_330_359_388_420,56,87990,84201,42375,39262,-1
534965,NULL,200,500,1,200_190_144_85_51_29_13_4_2_1,127_156_185_214_243_272_301_330_359_388_420,57,87990,84201,50295,46222,-1
251030,NULL,200,500,1,200_197_167_88_19_5_1,128_157_186_215_244_273_302_331_360_389_420,58,87990,84201,49109,45204,-1
965460,NULL,200,500,1,57_30_18_11_6_3_1,132_160_188_216_244_272_300_328_356_384_420,59,87990,84201,31601,29900,-1
